species	countryCode	Longitude	Latitude	gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species2	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode2	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
Acianthera circumplexa	MX	-9.518.333	18.55	46356779	84ff719a-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera circumplexa		SPECIES	Acianthera circumplexa (Lindl.) Pridgeon & M.W.Chase	Acianthera circumplexa (Lindl.) Pridgeon & M.W. Chase	(Lindl.) Pridgeon & M.W. Chase	MX	Ejido Barrio Lerdo, falda del volcan San Martin	Veracruz	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	18.55	-9.518.333			1500				2005-05		5	2005	2839802	2839802	PRESERVED_SPECIMEN	IBUNAM	MEXU	1176501		Gerardo A. Salazar Ch.		CC_BY_NC_4_0		Thorsten KrÅ¡mer			2025-02-16T15:31:38.700Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hartwegiifolia	MX	-9.869.333	1.712.222	46356783	84ff719a-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hartwegiifolia		SPECIES	Acianthera hartwegiifolia (H.Wendl. & Kraenzl.) Solano & Soto Arenas	Acianthera hartwegiaefolia (H. Wendl. & Kraenzl.) Solano & Soto Arenas	(H. Wendl. & Kraenzl.) Solano & Soto Arenas	MX	Al N de Tres Marias	Guerrero	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	1.712.222	-9.869.333			2460				2005-11		11	2005	2839888	2839888	PRESERVED_SPECIMEN	IBUNAM	MEXU	1181049		Gerardo A. Salazar Ch.		CC_BY_NC_4_0		L. Lozada			2025-02-16T15:31:38.712Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera angustifolia	MX	-9.338.556	1.680.056	46379250	84ff719a-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera angustifolia		SPECIES	Pleurothallis angustifolia Lindl.	Pleurothallis angustifolia Lindley	Lindley	MX	La Canada, km 5 carr. Ocozocoautla-Apicpac	Chiapas	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	1.680.056	-9.338.556			850								2839978	2839975	PRESERVED_SPECIMEN	IBUNAM	MEXU	495363		Miguel Angel Soto Arenas		CC_BY_NC_4_0		Francis Pimentel			2025-02-16T15:31:40.799Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera polystachya	VE	-6.418.333	10.075	46379589	84ff719a-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera polystachya		SPECIES	Pleurothallis chamensis Lindl.	Pleurothallis chamensis		VE	Anzoategui: ridges and tops of Montanas Negras, along the Sucre and Anzoategui		PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	10.075	-6.418.333			2175	175			29/11/1981	29	11	1981	2839453	8385149	PRESERVED_SPECIMEN	IBUNAM	MEXU	721541		G. Carnevali		CC_BY_NC_4_0		G. Davidse			2025-02-16T15:31:32.970Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera boliviana	BO	-6.713.333	-16.9	46379914	84ff719a-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera boliviana		SPECIES	Pleurothallis boliviana Rchb.f.	Pleurothallis boliviana Reichenbach f.	Reichenbach f.	BO	La Paz: Inquisivi: Hike from Rio Khatu Bridge, 3 km N of Inquisivi up the old		PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	-16.9	-6.713.333			2450				1988-12		12	1988	2787246	2840101	PRESERVED_SPECIMEN	IBUNAM	MEXU	903043		G. Carnevali		CC_BY_NC_4_0		Marko Lewis			2025-02-16T15:31:32.123Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera tikalensis	MX	-8.943.083	1.810.194	46380033	84ff719a-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera tikalensis		SPECIES	Pleurothallis tikalensis Correll & C.Schweinf.	Pleurothallis tikalensis Ames & C. Schewinf.	Ames & C. Schewinf.	MX	A 2 km al N de San Miguel	Campeche	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	1.810.194	-8.943.083			200				1998-12		12	1998	2839671	2839670	PRESERVED_SPECIMEN	IBUNAM	MEXU	1021130		G. Carnevali		CC_BY_NC_4_0		Esteban Martinez Salas			2025-02-16T15:31:41.169Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera sicaria	HN	-8.745.444	1.549.444	46380037	84ff719a-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sicaria		SPECIES	Pleurothallis sicaria Lindl.	Pleurothallis sicaria Lindl.	Lindl.	HN	Cascada de Rio Gua Gua, on East slopes of the Rio Guan Guan waterfall		PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	1.549.444	-8.745.444			420	20			1995-04		4	1995	2839590	2839584	PRESERVED_SPECIMEN	IBUNAM	MEXU	1025624		R.L. Dressler		CC_BY_NC_4_0		Thomas Hawkins			2025-02-16T15:31:41.196Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata	EC	-76.966	-2.083	47828932	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-B.Lojtnant13523	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ciliata		SPECIES	Pleurothallis lanceana Lodd.	Pleurothallis lanceana Lodd.		EC	Montalvo, 0-1 km N and E of the military camp. Partly disturbed rain forest.	Pastaza	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-2.083	-76.966	2000		250	0			18/05/1979	18	5	1979	7816126	5951596	PRESERVED_SPECIMEN	AU	AAU	B.Lojtnant13523				CC_BY_4_0		B. Lojtnant			2025-02-06T20:36:39.945Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera geminicaulina	EC	-78.866	-333	47829005	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-B.Lojtnant15655	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera geminicaulina		SPECIES	Pleurothallis geminicaulina Ames	Pleurothallis geminicaulina Ames.		EC	Old road Quito - Santo Domingo, SW of Chiriboga, km 89-90 from Quito. Secondary subtropical moist forest.	Pichincha	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-333	-78.866	2000		1100	0			08/07/1979	8	7	1979	2839962	2839961	PRESERVED_SPECIMEN	AU	AAU	B.Lojtnant15655		C. A. Luer		CC_BY_4_0		B. Lojtnant			2025-02-06T20:36:40.063Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata	EC	-76.183	-16	47829793	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-J.Brandbyge33880	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ciliata		SPECIES	Pleurothallis lanceana Lodd.	Pleurothallis lanceana Lodd.		EC	Lagunas de Cuyabeno. Periodically flooded lake forest on the SW part of the first lake.	Napo	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-16	-76.183	2000		300	0			21/08/1981	21	8	1981	7816126	5951596	PRESERVED_SPECIMEN	AU	AAU	J.Brandbyge33880		Christenson, E.A., 2000.		CC_BY_4_0		J. Brandbyge			2025-02-06T20:36:44.263Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera miqueliana	EC	-75.25	-583	47829854	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-J.E.Lawesson44254	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera miqueliana		SPECIES	Pleurothallis miqueliana (H.Focke) Lindl.	Pleurothallis migueliana (Focke)Lindl.		EC	Río Lagarto Cocha, near Redondo Cocha and Imuya Cocha. 2 hours in canoe from Río Aguarico. Flooded forest. Black water. Water level very high.	Napo	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-583	-75.25	2000		190	0			11/06/1983	11	6	1983	2839920	2839916	PRESERVED_SPECIMEN	AU	AAU	J.E.Lawesson44254		Luer, C. (MO), 1994.		CC_BY_4_0		J.E. Lawesson			2025-02-06T20:36:45.174Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata	EC	-75.216	-0.55	47829861	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-J.E.Lawesson44439	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ciliata		SPECIES	Pleurothallis lanceana Lodd.	Pleurothallis lanceana Lodd.		EC	Río Lagarto Cocha. Near Redondo Cocha. Terra firme. Primary rain forest.	Napo	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-0.55	-75.216	2000		190	0			16/06/1983	16	6	1983	7816126	5951596	PRESERVED_SPECIMEN	AU	AAU	J.E.Lawesson44439				CC_BY_4_0		J.E. Lawesson			2025-02-06T20:36:45.178Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera dodsonii	EC	-77.783	-433	47830549	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen26581	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera dodsonii		SPECIES	Pleurothallis dodsonii Luer	Pleurothallis dodsonii Luer		EC	Río Borja, km 3. Riverside forest.	Napo	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-433	-77.783	2000		1770	0			21/09/1980	21	9	1980	2787721	9575200	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen26581				CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:47.633Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera pubescens	EC	-78.566	-3.483	47830671	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen4178	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera pubescens		SPECIES	Pleurothallis pubescens Lindl.	Pleurothallis pubescens Lindl.		EC	Misión Bamboiza. Rain forest.	MORONA-SANTIAGO	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-3.483	-78.566	2000		800	0			23/04/1973	23	4	1973	2839731	2839728	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen4178		Luer, C.A. (MO), 1990.		CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:46.483Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera polystachya	EC	-78.566	-3.483	47830678	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen4240	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera polystachya		SPECIES	Pleurothallis chamensis Lindl.	Pleurothallis chamensis Lindl.		EC	Misión Bamboiza. Rain forest.	MORONA-SANTIAGO	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-3.483	-78.566	2000		800	0			23/04/1973	23	4	1973	2839453	8385149	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen4240		C.H. Dodson (MO), 1991.		CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:46.483Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera sicaria	EC	-78.1	0.9	47830730	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen6075	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sicaria		SPECIES	Pleurothallis sicaria Lindl.	Pleurothallis sicaria Lindl.		EC	Valle de Maldonado, km 71 on road Tulcán - Maldonado. Steep forested slopes.	Carchi	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	0.9	-78.1	2000		2150	50			20/05/1973	20	5	1973	2839590	2839584	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen6075		Luer, C.A. (MO), 1994.		CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:46.732Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera pantasmoides	EC	-78.016	-0.35	47830758	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen6866	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera pantasmoides		SPECIES	Pleurothallis pantasmoides C.Schweinf.	Pleurothallis pantasmoides C.Schweinf.		EC	Between Cuyua and Papallacta, 10 km E of Papallacta on road to Baeza. Rocky slope along the road.	Napo	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-0.35	-78.016	2000		2850	50			05/06/1973	5	6	1973	2839753	2839752	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen6866		Luer, C.A. (MO), 1994.		CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:47.039Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera dodsonii	EC	-78	-0.35	47830765	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen6978	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera dodsonii		SPECIES	Pleurothallis dodsonii Luer	Pleurothallis dodsonii Luer		EC	1 km E of the oil pump station on road Papallacta - Baeza. Gallery vegetation along Río Papallacta.	Napo	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-0.35	-78	2000		2050	0			06/06/1973	6	6	1973	2787721	9575200	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen6978		Luer, C.A. (MO), 1996.		CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:46.563Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera geminicaulina	EC	-79.233	-0.25	47830767	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen7005	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera geminicaulina		SPECIES	Pleurothallis geminicaulina Ames	Pleurothallis geminicaulina Ames.		EC	"Fincha Carlita", at km 13 on road Santo Domingo de los Colorados-Chone. Secondary rain forest and slopes with herb vegetation.	Pichincha	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-0.25	-79.233	2000		550	0			10/06/1973	10	6	1973	2839962	2839961	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen7005		Luer, C.A. (MO), 1994.		CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:47.520Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera brunnescens	EC	-79.233	-0.25	47830769	833db434-f762-11e1-a439-00145eb45e9a	AAU-Herbarium-L.B.Holm-Nielsen7037	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera brunnescens		SPECIES	Pleurothallis brunnescens Schltr.	Pleurothallis brunnescens Schltr.		EC	"Fincha Carlita", at km 13 on road Santo Domingo de los Colorados-Chone. Secondary rain forest and slopes with herb vegetation.	Pichincha	PRESENT		8e1a97a0-3ca8-11d9-8439-b8a03c50a862	-0.25	-79.233	2000		550	0			10/06/1973	10	6	1973	2839658	10725924	PRESERVED_SPECIMEN	AU	AAU	L.B.Holm-Nielsen7037		Luer, C.A. (MO), 1994.		CC_BY_4_0		L.B. Holm-Nielsen			2025-02-06T20:36:47.520Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hygrophila	BR	-68.9	-34	85322477	835177da-f762-11e1-a439-00145eb45e9a	FCO:FCO:27597-1	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hygrophila		SPECIES	Pleurothallis barbacenensis Barb.Rodr.	Pleurothallis barbacenensis Barb. Rodr.	Barb. Rodr.	BR	Bom Jesus. Bom Jesus, margenes do rio Tainhas	Rio Grande do Sul	PRESENT		95cb537c-74c5-4c1e-ae24-32e7ea08f380	-34	-68.9		0	1000	0			19/03/1999	19	3	1999	2839437	2839428	PRESERVED_SPECIMEN	FCO	FCO	27597-1		S.F. Smith		CC_BY_NC_4_0		M. Rossato & R. Wasum			2025-01-31T22:43:16.915Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera verecunda	CR	-83.983.299	10.4333	177006489	95c938a8-f762-11e1-a439-00145eb45e9a	0d2d50bf-ba8b-11e3-8cfe-90b11c41863e	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera verecunda		SPECIES	Pleurothallis verecunda Schltr.	Pleurothallis verecunda		CR	3 km S Puerto Viejo, La Selva Biological Station	Heredia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	10.4333	-83.983.299							11/06/1996	11	6	1996	2839909	2839908	PRESERVED_SPECIMEN	KU	KANU	309572		Caleb A Morse		CC_BY_4_0		Caleb A Morse			2025-02-13T16:10:20.259Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
Acianthera hygrophila	BR	-689.061	-34	188383871	95eb1ffe-f762-11e1-a439-00145eb45e9a	233F6EDB-3AC8-4E42-9D2E-9A54657FBF12	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hygrophila		SPECIES	Pleurothallis barbacenensis Barb.Rodr.	Pleurothallis barbacenensis Barb.Rodgr.	Barb.Rodgr.	BR	Bom Jesus. Margem do Rio Tainhas	Rio Grande do Sul	PRESENT	1	730cd32c-627f-44a8-9d93-fcfb23ade969	-34	-689.061			1000	0			19/03/1999	19	3	1999	2839437	2839428	PRESERVED_SPECIMEN	LEB	BRASIL	69264-1		S.F.Smith		CC_BY_NC_4_0		R.Wasum			2025-01-31T23:31:59.174Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera pubescens	BO	-64.333	-20.7	197179409	4d749d70-e2e1-11dd-8102-b8a03c50a862		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera pubescens		SPECIES	Pleurothallis pubescens Lindl.	Pleurothallis pubescens Lindl.	Lindl.	BO	South Central Chuquisaca		PRESENT		335880a0-e2e1-11dd-8102-b8a03c50a862	-20.7	-64.333							01/05/1995	1	5	1995	2839731	2839728	HUMAN_OBSERVATION	Conservation International	34	12982				CC_BY_4_0		Bruce K. Holst			2025-02-16T12:51:32.908Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
Acianthera eximia	MX	-96.466.667	15.95	218888256	8501be96-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera eximia		SPECIES	Pleurothallis eximia L.O.Williams	Pleurothallis eximia L.O. Williams	L.O. Williams	MX	Valley of Copalita River northwest of Pluma Hidalgo.	Morelos	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	15.95	-96.466.667			1000				10/08/1936	10	8	1936	2839863	2839861	OCCURRENCE	IBUNAM	MEXU	540507				CC_BY_NC_4_0		O. Nagel			2025-02-16T15:30:56.204Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_SWAPPED_COORDINATE;PRESUMED_NEGATED_LONGITUDE;BASIS_OF_RECORD_INVALID
Acianthera crinita	AR	-64.73	-22.4	416831548	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera crinita		SPECIES	Acianthera crinita (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera crinita (Barb. Rodr.) Pridgeon & M.W. Chase		AR	camino al Parque Nacional Baritú, 7 km al Norte del Río Lipeo	Salta	PRESENT		b6f05cf0-43ce-11d9-8439-b8a03c50a862	-22.4	-64.73											2839606	2839606	PRESERVED_SPECIMEN	SI	HERB	50533		-		CC_BY_4_0		Zuloaga, F. O.			2025-02-16T04:41:54.724Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera similis	AR	-54.25	-26.27	417023105	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera similis		SPECIES	Phloeophila similis (Schltr.) Garay	Phloeophila similis (Schltr.) Garay		AR	Dos Hermanas	Misiones	PRESENT		b6f05cf0-43ce-11d9-8439-b8a03c50a862	-26.27	-54.25											2814799	9506611	PRESERVED_SPECIMEN	BAB	HERB	13095		Correa, M. N.		CC_BY_4_0		Insaurralde, I. S.			2025-02-16T04:42:09.980Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera hatschbachii	AR	-54.27	-27.02	417027841	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hatschbachii		SPECIES	Pleurobotryum hatschbachii (Schltr.) Hoehne	Pleurobotryum hatschbachii (Schltr.) Hoehne		AR	cruce San Vicente	Misiones	PRESENT		b6f05cf0-43ce-11d9-8439-b8a03c50a862	-27.02	-54.27											2787232	8383874	PRESERVED_SPECIMEN	BAB	HERB	8383		Correa, M. N.		CC_BY_4_0		Piccinini, B.			2025-02-16T04:42:10.069Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera hatschbachii	AR	-53.75	-26.13	417027843	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hatschbachii		SPECIES	Pleurobotryum hatschbachii (Schltr.) Hoehne	Pleurobotryum hatschbachii (Schltr.) Hoehne		AR	San Antonio	Misiones	PRESENT		b6f05cf0-43ce-11d9-8439-b8a03c50a862	-26.13	-53.75											2787232	8383874	PRESERVED_SPECIMEN	BAB	HERB	13101		Correa, M. N.		CC_BY_4_0		Correa, M. N.			2025-02-16T04:42:10.053Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera hatschbachii	AR	-53.96	-26.64	417027883	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hatschbachii		SPECIES	Pleurobotryum hatschbachii (Schltr.) Hoehne	Pleurobotryum hatschbachii (Schltr.) Hoehne		AR	Salto Arroyo Alegría	Misiones	PRESENT		b6f05cf0-43ce-11d9-8439-b8a03c50a862	-26.64	-53.96											2787232	8383874	PRESERVED_SPECIMEN	CTES	HERB	174013		-		CC_BY_4_0		Johnson, A. E.			2025-02-16T04:42:09.990Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera hatschbachii	AR	-54.81	-27.11	417027888	f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7		Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hatschbachii		SPECIES	Pleurobotryum hatschbachii (Schltr.) Hoehne	Pleurobotryum hatschbachii (Schltr.) Hoehne		AR	Salto Encantado, S. E. Prov. Park	Misiones	PRESENT		b6f05cf0-43ce-11d9-8439-b8a03c50a862	-27.11	-54.81											2787232	8383874	PRESERVED_SPECIMEN	SI	HERB	203012		-		CC_BY_4_0		Johnson, A. E.			2025-02-16T04:42:09.990Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
